source_id,ra,dec,g_mag,parallax_true_mas,parallax_obs_mas,parallax_sigma_mas,pm_sigma_mas,house,dataset,z
J020704+024542,31.76860053650512,2.761630445610526,22.168424606323242,0.05,0.17812057100277084,3.0770367315043514,1.7846813042725236,Sigma,SDSS,0.7867782115936279
J125730+465032,194.37508000000003,46.84211,16.180703452497255,0.05,-0.002667248363798079,0.038756324781502746,0.02247866837327159,C_plit,SDSS,0.6597794890403748
J000000+000000,0.0,0.0,19.400909404390404,1.0,0.5665280470257325,0.28581947710039846,0.1657752967182311,Aleph,SDSS,
J082730+052304,126.8764955688238,5.384374270583018,21.575950622558594,0.05,2.26158905138179,1.8054276382753538,1.0471480301997051,Phi,SDSS,0.5300341248512268
J152135+352853,230.39790382621305,35.48134800692047,22.360294342041016,0.05,3.313385962295202,3.6614103328417675,2.1236179930482253,Lambda,SDSS,0.6612304449081421
J073105+445319,112.77165405170562,44.88861318286378,21.353736877441406,0.05,0.9234336743791263,1.4810691329358499,0.8590200971027929,Psi,SDSS,0.5449935793876648
J001247+014818,3.1967479669692693,1.8049767795310923,21.581912994384766,0.05,0.7697749477197764,1.815077189970589,1.0527447701829418,Aleph,SDSS,1.9012666940689087
J000000+000000,0.0,0.0,14.806275260227267,1.0,0.9961913764458838,0.02024052849268051,0.011739506525754695,Aleph,SDSS,
J000000+000000,0.0,0.0,13.600331660360098,1.0,1.023225664559558,0.012139410120485746,0.007040857869881732,Aleph,SDSS,
J000000+000000,0.0,0.0,14.422449400473852,1.0,0.9993435470008701,0.01708513043370057,0.00990937565154633,Aleph,SDSS,
J141542+521922,213.9249706392117,52.322720093996296,21.658161163330078,0.05,-2.9901751035780584,1.9432613489672454,1.1270915824010022,Lambda,SDSS,2.036067485809326
J025743-053217,44.42974571847185,-5.538191928739548,20.019153594970703,0.05,-0.4028029142420266,0.46909016679248144,0.27207229673963923,Sigma,SDSS,0.42029306292533875
J223259+021654,338.24376084559833,2.28154590899533,22.612707138061523,0.05,3.636331872802116,4.605570346630085,2.671230801045449,Zeta,SDSS,0.5804620385169983
J010637+294505,16.656058195679634,29.751388764951116,20.099809646606445,0.05,-0.9780908327084186,0.5014921435273904,0.29086544324588637,Aleph,SDSS,0.4174889326095581
J121204+040229,183.0160562357447,4.041410037003941,21.04415512084961,0.05,1.5258464744056843,1.1266409987887867,0.6534517792974962,C_plit,SDSS,2.76499342918396
J073326+375921,113.35727517267361,37.98909685660459,21.780288696289062,0.05,4.134636735337502,2.168272270152072,1.2575979166882016,Psi,SDSS,0.679570734500885
J000000+000000,0.0,0.0,16.002701963239815,1.0,0.9635949648030838,0.035486699228197804,0.020582285552354727,Aleph,SDSS,
J000000+000000,0.0,0.0,14.194063346716575,1.0,0.9988093553224385,0.015488443072171917,0.008983296981859712,Aleph,SDSS,
J142814+001250,217.05633205147973,0.2138751744192143,21.011268615722656,0.05,0.8718137478178917,1.0945812981672587,0.63485715293701,Lambda,SDSS,0.5330114364624023
J112623+545342,171.5948522550903,54.89491117437434,20.256155014038086,0.9243442419745423,0.5901554234318016,0.5715101018378228,0.33147585906593724,Mu,SDSS,8.184803300537169e-05
J000000+000000,0.0,0.0,19.81987067841692,1.0,0.5933441720837247,0.39851946674900535,0.2311412907144231,Aleph,SDSS,
J000000+000000,0.0,0.0,18.170778537576552,1.0,0.6780304335318372,0.11890105398054154,0.06896261130871409,Aleph,SDSS,
J215831+284123,329.6302087787839,28.689599539072894,22.170169830322266,0.05,4.091217496842722,3.081900313285584,1.7875021817056385,Omega,SDSS,0.7043002247810364
J004738+051652,11.907543865017601,5.281074844562269,19.937944412231445,0.05,-0.27936728548508005,0.43878235864916537,0.2544937680165159,Aleph,SDSS,0.7996237277984619
J000000+000000,0.0,0.0,13.524527332629077,1.0,1.002017108638777,0.011783903413586429,0.006834663979880129,Aleph,SDSS,
J111816+514216,169.56806000000006,51.704366,18.357921066781273,0.05,-0.04662431206893103,0.13448711470520683,0.07800252652901996,Mu,SDSS,1.543601155281067
J214142+043400,325.424632084932,4.566688700178013,21.4224796295166,0.05,-1.0327243916813333,1.5744240586731078,0.9131659540304025,Omega,SDSS,0.46334439516067505
J000000+000000,0.0,0.0,17.231588148439187,1.0,1.0353685256063019,0.06748287633027927,0.039140068271561974,Aleph,SDSS,
J222956+011547,337.48129007755654,1.2630273799180463,22.645048141479492,0.05,0.2502150846677419,4.743186128958346,2.7510479547958404,Zeta,SDSS,0.748054027557373
J000000+000000,0.0,0.0,14.105247686035,1.0,1.000665922878776,0.014917637805251675,0.00865222992704597,Aleph,SDSS,
J000000+000000,0.0,0.0,12.839587417827715,1.0,1.0005081308702841,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J162654+235445,246.72521000000006,23.912519,13.068100699398201,0.05,0.050026053365044905,0.009932462837478881,0.00576082844573775,Gamma,SDSS,1.9238955974578857
J000000+000000,0.0,0.0,14.69106374582043,1.0,0.9715497642658735,0.019225665397781432,0.011150885930713231,Aleph,SDSS,
J213740+014316,324.4173873430387,1.7211774655690184,20.623519897460938,0.05,-1.1248522704165917,0.7813361911035033,0.45317499084003193,Omega,SDSS,1.7965887784957886
J103309+242611,158.28906928851092,24.436398502204867,22.515213012695312,0.05,-2.2018871172955445,4.21467570323204,2.4445119078745834,Mu,SDSS,0.7325868010520935
J000000+000000,0.0,0.0,15.95446690445533,1.0,1.049005698604157,0.03465722861809159,0.020101192598493117,Aleph,SDSS,
J141304+523605,213.26827125276566,52.60139857041498,20.329591751098633,0.05,1.045156682717977,0.6080116637053464,0.35264676494910097,Lambda,SDSS,1.9829615354537964
J000000+000000,0.0,0.0,17.59532392665278,1.0,1.0458703000488423,0.08323674167728161,0.048277310172823336,Aleph,SDSS,
J000000+000000,0.0,0.0,12.33860931842355,1.0,1.0146689043988648,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J124908+272134,192.281327540829,27.35936383571139,21.492225646972656,0.05,1.8929026315774393,1.6753720288512244,0.9717157767337101,C_plit,SDSS,0.5243140459060669
J003210+192940,8.039686028915298,19.494582751269654,21.394899368286133,0.9095114455132258,-0.6997057464575958,1.536258606363277,0.8910299916907006,Aleph,SDSS,-9.949138620868325e-05
J120816+263301,182.06470847992253,26.550408356752573,21.838838577270508,0.05,2.4625500051033256,2.2854519492535537,1.325562130567061,C_plit,SDSS,0.5502947568893433
J000000+000000,0.0,0.0,16.677270061976742,1.0,1.0423939582008748,0.04995774750227409,0.028975493551318968,Aleph,SDSS,
J000000+000000,0.0,0.0,16.879607211973052,1.0,0.9759889928634032,0.05562115511738928,0.03226026996808578,Aleph,SDSS,
J000000+000000,0.0,0.0,18.396737966744695,1.0,1.0247574978366958,0.138031299183755,0.0800581535265779,Aleph,SDSS,
J003217+261119,8.0698928039875,26.188547283325924,20.60188102722168,0.05,1.7159248117861632,0.7669245468845088,0.44481623719301505,Aleph,SDSS,0.41925546526908875
J004339+173504,10.912414390723939,17.584337439486173,20.16613006591797,0.05,-0.8536177629769215,0.5299782808614633,0.30738740289964867,Aleph,SDSS,0.338372141122818
J000000+000000,0.0,0.0,18.19740786671173,1.0,1.0067579092494643,0.12097634976596021,0.07016628286425691,Aleph,SDSS,
J082527+234609,126.36271619101552,23.769224826274087,23.439912796020508,0.05,4.411836123877584,9.804613968352044,5.686676101644185,Phi,SDSS,0.8534223437309265
J000000+000000,0.0,0.0,12.237694098730572,1.0,0.9879338666619717,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,14.249812551541254,1.0,1.001672249078316,0.015860658679919985,0.009199182034353591,Aleph,SDSS,
J013714+261443,24.31020312039425,26.2453319600813,19.9648494720459,0.05,0.04142761109948887,0.44857666386769773,0.26017446504326464,Aleph,SDSS,0.315623939037323
J170546+360450,256.44169858437914,36.0805139724928,21.397140502929688,0.9830155010027586,1.4504082978627924,1.5393238615367317,0.8928078396913044,Gamma,SDSS,-1.7277956430916674e-05
J135727+451103,209.36064329974064,45.184273426692755,20.38443374633789,0.05,0.8936923113151297,0.6369145645796594,0.36941044745620244,C_plit,SDSS,1.0152274370193481
J000000+000000,0.0,0.0,19.09592253633309,1.0,1.1518879278347407,0.22664700490596437,0.1314552628454593,Aleph,SDSS,
J000000+000000,0.0,0.0,19.137691345487838,1.0,1.0187407377263944,0.23383748636116639,0.13562574208947648,Aleph,SDSS,
J004736+063709,11.901422302114554,6.619253471799357,18.6951847076416,0.05,-0.09904937447648175,0.16949823926187912,0.09830897877188988,Aleph,SDSS,1.0903254747390747
J090834+210636,137.14014861306367,21.109886964720225,21.965675354003906,0.05,-0.7495029552280318,2.562033451695753,1.4859794019835364,Phi,SDSS,0.8853411078453064
J141336+541057,213.4015863832104,54.182637073953266,21.243389129638672,0.05,0.0035140642403594102,1.3430250994470325,0.7789545576792788,Lambda,SDSS,1.9659479856491089
J161747+474845,244.44468992594884,47.81247526355801,20.39097023010254,0.05,-1.6035821841843687,0.640457137782707,0.37146513991397,Gamma,SDSS,0.4436134397983551
J000000+000000,0.0,0.0,13.063218572046026,1.0,0.9943144173353836,0.009915127005957916,0.005750773663455591,Aleph,SDSS,
J000000+000000,0.0,0.0,12.234955569831072,1.0,0.986412680037747,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J112634+532240,171.64274349965228,53.37780700408697,21.35980224609375,0.05,2.3093776283585776,1.4890707157826095,0.8636610151539135,Mu,SDSS,0.5048058032989502
J123227+153738,188.11074977414512,15.627165316976916,20.816452026367188,0.05,1.2839058360461564,0.9233008685291865,0.5355145037469281,C_plit,SDSS,0.4378073513507843
J000000+000000,0.0,0.0,13.034579911618493,1.0,1.0240001736977373,0.009814409557616945,0.005692357543417828,Aleph,SDSS,
J132652+140334,201.71579248701772,14.059419299561961,18.454124450683594,0.05,0.29958677653950533,0.14348493867182138,0.0832212644296564,C_plit,SDSS,0.14843705296516418
J110957+530641,167.48574559950183,53.111382473515135,20.670637130737305,0.8677387829934461,0.5171647122650365,0.8137235286122223,0.4719596465950889,Mu,SDSS,-0.00015242054359987378
J122808+530812,187.03283284391983,53.13655099459693,19.398948669433594,0.05,-0.19902319195646895,0.28538549323571444,0.16552358607671436,C_plit,SDSS,0.29825490713119507
J010751+141041,16.96239156684032,14.178089524310561,20.97010040283203,0.05,0.3994977169044482,1.0557897397354334,0.6123580490465513,Aleph,SDSS,0.4617976248264313
J075717+211418,119.32171,21.238286,17.12352006873698,0.05,0.08266029613697429,0.06353409921615052,0.0368497775453673,Psi,SDSS,1.164954662322998
J000000+000000,0.0,0.0,15.472569769073743,1.0,1.0372235193470614,0.027498875169517295,0.015949347598320028,Aleph,SDSS,
J000000+000000,0.0,0.0,13.554314260894898,1.0,1.010135324193194,0.011921842254392813,0.006914668507547831,Aleph,SDSS,
J113922+064712,174.8421379073732,6.786734514702442,21.765689849853516,0.05,1.0470291912356045,2.1400251244787194,1.2412145721976573,Mu,SDSS,0.6364772915840149
J000000+000000,0.0,0.0,17.837862394051626,1.0,1.129930597621915,0.09635733255533212,0.055887252882092626,Aleph,SDSS,
J000000+000000,0.0,0.0,17.20170660765143,1.0,1.0704123760130073,0.06636124100898064,0.03848951978520877,Aleph,SDSS,
J000000+000000,0.0,0.0,12.61042098555481,1.0,0.9951939742720883,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J083035+304430,127.64717643494316,30.741784006747785,22.711095809936523,0.05,-2.9649414534414538,5.037288384439887,2.9216272629751345,Phi,SDSS,0.6883097290992737
J113827+390159,174.61059433192787,39.03307801368617,22.128280639648438,0.05,3.9718323948564516,2.9672942419217985,1.721030660314643,Mu,SDSS,0.654345691204071
J131811+024425,199.54533000000004,2.7402803,19.65592161670793,0.05,0.13836662577131098,0.3492949666777583,0.20259108067309978,C_plit,SDSS,6.69087028503418
J085253+171814,133.22273,17.303953,19.256687520828564,0.05,0.2544041920883729,0.25583952688557016,0.14838692559363068,Phi,SDSS,1.116208791732788
J104333+033923,160.886473666943,3.6563024340160797,21.897722244262695,0.05,0.8434696417586606,2.409844796952287,1.3977099822323262,Mu,SDSS,0.5914082527160645
J000000+000000,0.0,0.0,14.564185015828116,1.0,0.9770173409632518,0.018176915845960286,0.010542611190656966,Aleph,SDSS,
J000000+000000,0.0,0.0,15.030536922335159,1.0,0.9845409573566266,0.022401934395365638,0.01299312194931207,Aleph,SDSS,
J000000+000000,0.0,0.0,14.126078471599612,1.0,1.0071903648482468,0.015049117358267337,0.008728488067795056,Aleph,SDSS,
J085015+185948,132.56215533731103,18.99672676314463,23.17290687561035,0.05,-2.229167262271892,7.678897488903541,4.453760543564053,Phi,SDSS,0.9254277348518372
J000000+000000,0.0,0.0,13.975106519050314,1.0,0.9939680809769914,0.014128296822866076,0.008194412157262325,Aleph,SDSS,
J113304+190546,173.26770784315337,19.096180116147615,21.171266555786133,0.05,-1.3316256586926487,1.2600818539838117,0.7308474753106108,Mu,SDSS,0.5141163468360901
J140858-021808,212.24235961437813,-2.3021369953311916,21.805500030517578,0.05,-1.6817601859177105,2.217956149788692,1.2864145668774414,Lambda,SDSS,0.6488450169563293
J000000+000000,0.0,0.0,12.971386544319103,1.0,1.0005944600769774,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,15.96338301738433,1.0,1.0454327189635024,0.034808828903179524,0.020189120763844125,Aleph,SDSS,
J013635+112205,24.147604395323015,11.368106517978754,21.838565826416016,0.05,-0.2957437623047262,2.284891303450518,1.3252369560013002,Aleph,SDSS,1.989396333694458
J000000+000000,0.0,0.0,16.49643216584809,1.0,1.0001877233642682,0.045478316161831636,0.026377423373862344,Aleph,SDSS,
J231942+014939,349.9267887300317,1.8275043933763682,22.661840438842773,0.05,-5.154837858628233,4.8162728555646375,2.7934382562274895,Zeta,SDSS,0.9343373775482178
J080353+245112,120.9718909876719,24.853253650227423,20.070777893066406,0.05,-0.29504144877585287,0.48955411514658304,0.2839413867850182,Phi,SDSS,2.557873010635376
J014140+113332,25.41503467699272,11.558881011705283,20.36344337463379,0.05,-0.33264401365878615,0.6256806123841742,0.36289475518282105,Aleph,SDSS,0.19062040746212006
J000000+000000,0.0,0.0,17.265970755834132,1.0,1.0387978789352967,0.06880280278573475,0.03990562561572616,Aleph,SDSS,
J140240+202003,210.66648135916154,20.334070560547865,21.3034610748291,0.05,-3.125975863239634,1.416434886396883,0.8215322341101922,Lambda,SDSS,1.2816520929336548
J000000+000000,0.0,0.0,12.02860008389689,1.0,0.987951290405453,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J120820+224251,182.08489361278075,22.714225856666175,20.17961883544922,0.05,-0.2695838967212662,0.535985884896635,0.31087181324004826,C_plit,SDSS,0.7368903756141663
J221359+085231,333.4964125864311,8.875256222649906,21.47862434387207,0.9959281335959576,-0.6020422052031567,1.6551742368946736,0.9600010573989107,Zeta,SDSS,4.088514288014267e-06
J011057+242213,17.737677117812723,24.37018333966964,22.523761749267578,0.05,4.770914540349504,4.247564815465382,2.4635875929699216,Aleph,SDSS,0.7605905532836914
J101229+174826,153.12289163950396,17.807269848337572,22.411890029907227,0.05,0.21116858959849694,3.836982295995643,2.2254497316774726,Mu,SDSS,0.8767095804214478
J000000+000000,0.0,0.0,13.599156506592408,1.0,1.010534784419425,0.012133785770720561,0.007037595747017925,Aleph,SDSS,
J223004+063538,337.51721484482374,6.59381259584138,21.99919319152832,0.05,-2.0100654712525134,2.640680125877758,1.5315944730090996,Zeta,SDSS,0.6114456057548523
J000000+000000,0.0,0.0,12.458749211509712,1.0,1.0038491409053643,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J104346+485957,160.94285561844157,48.99904045267873,20.996122360229492,0.05,-0.7317319042981436,1.0801385498858667,0.6264803589338027,Mu,SDSS,0.47003909945487976
J124139+093433,190.4122044413437,9.575874958359446,20.8570556640625,0.05,0.49576276070159475,0.9565162189223274,0.5547794069749499,C_plit,SDSS,0.46419757604599
J000000+000000,0.0,0.0,13.848944778554142,1.0,1.0154070507723163,0.013413580154015718,0.007779876489329117,Aleph,SDSS,
J000000+000000,0.0,0.0,17.312777260143775,1.0,1.1088396449966917,0.07065179515742898,0.0409780411913088,Aleph,SDSS,
J141119+532353,212.82799,53.397923,17.11645641166251,0.05,-0.00012718770073330554,0.0632861077414455,0.03670594249003839,Lambda,SDSS,0.4797632396221161
J000000+000000,0.0,0.0,16.30194571291213,1.0,0.9928586653882912,0.04118767995608938,0.023888854374531834,Aleph,SDSS,
J000000+000000,0.0,0.0,15.094791204930516,1.0,1.0183710822128633,0.023070025459805688,0.013380614766687298,Aleph,SDSS,
J000000+000000,0.0,0.0,13.965013638022356,1.0,0.9896398379464386,0.014069332087651293,0.00816021261083775,Aleph,SDSS,
J000000+000000,0.0,0.0,17.098339611751726,1.0,1.0007869090491737,0.06265551984571982,0.03634020151051749,Aleph,SDSS,
J134058+183752,205.24213024649345,18.63121243697995,19.27777862548828,0.05,0.536362879640855,0.25998717457411097,0.15079256125298435,C_plit,SDSS,0.24366489052772522
J021051+033024,32.712447999999995,3.5066831,12.904713330441155,0.05,0.04972021445470963,0.009694994817383822,0.005623096994082617,Sigma,SDSS,0.20325274765491486
J000000+000000,0.0,0.0,15.331753107409895,1.0,0.9892283374890471,0.02574183283617413,0.014930263044980996,Aleph,SDSS,
J095910+202659,149.7935,20.449775,12.597328810254112,0.05,0.03867438897273223,0.009694994817383822,0.005623096994082617,Phi,SDSS,0.6735131144523621
J004645+121812,11.68946775227056,12.303336207790622,21.605396270751953,0.05,2.4677492986016962,1.853601840685408,1.0750890675975366,Aleph,SDSS,2.0703513622283936
J000000+000000,0.0,0.0,14.969923175129225,1.0,1.0063829584848287,0.02179224239659864,0.012639500590027209,Aleph,SDSS,
J113932+381032,174.88237451184105,38.17550146968875,20.35722541809082,0.05,-0.4295335360019033,0.6223939903782251,0.3609885144193705,Mu,SDSS,2.141789674758911
J130836+393451,197.15062570281225,39.58095036642289,22.327648162841797,0.05,-4.951055714759128,3.5545528628767054,2.061640660468489,C_plit,SDSS,0.7120184898376465
J171909+370436,259.78611379215533,37.07664520432256,20.260332107543945,0.05,0.33034098658021516,0.5735212703943261,0.3326423368287091,Gamma,SDSS,0.366064190864563
J000000+000000,0.0,0.0,15.027443927101558,1.0,1.0257265431191795,0.02237034630966203,0.012974800859603978,Aleph,SDSS,
J000000+000000,0.0,0.0,15.638700868061278,1.0,0.9777559183467066,0.029753146041804786,0.017256824704246776,Aleph,SDSS,
J000000+000000,0.0,0.0,12.886859616206493,1.0,1.0159537430430747,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J112802+553443,172.00878444335524,55.57848785284964,20.18927001953125,0.05,0.3822809811891245,0.540329918230424,0.3133913525736459,Mu,SDSS,0.3731970489025116
J230138+002342,345.40919362148964,0.39489055766962555,22.750778198242188,0.05,10.566665082476824,5.222786460793831,3.0292161472604215,Zeta,SDSS,0.9942280054092407
J121929+380348,184.87136561383022,38.063354821190245,19.760894775390625,0.05,-0.46573794567443444,0.3799663703516013,0.22038049480392874,C_plit,SDSS,1.33000648021698
J133544-023153,203.93528826513017,-2.531434566627488,21.0529727935791,0.05,0.9686235629534814,1.135402981404844,0.6585337292148095,C_plit,SDSS,0.2843877077102661
J000000+000000,0.0,0.0,14.848219136707485,1.0,0.9924673638960924,0.02062555797288111,0.011962823624271044,Aleph,SDSS,
J073755+365948,114.4775903847015,36.99676067548074,22.14748191833496,0.05,0.7102672485891195,3.019279285287176,1.751181985466562,Psi,SDSS,0.6539881825447083
J023752+022531,39.46603369127092,2.425335724652607,22.944929122924805,0.05,11.684150678859378,6.234825657716253,3.6161988814754262,Sigma,SDSS,1.1819076538085938
J230733-014657,346.88805712437346,-1.7826028701048071,22.86399269104004,0.05,1.9442055863193055,5.790844076117826,3.3586895641483383,Zeta,SDSS,0.8049496412277222
J090844+354952,137.1832930444012,35.8312099604041,20.586544036865234,0.8725764783660169,0.9532534742178893,0.7568817439797502,0.43899141150825505,Phi,SDSS,0.00014603135059587657
J130736+162145,196.90151754224803,16.36256081632438,22.115718841552734,0.05,0.34363358097308433,2.9337786948585673,1.701591643017969,C_plit,SDSS,0.7230949997901917
J001245+124809,3.1894078790922435,12.802456462780466,22.405179977416992,0.05,-2.237022165417003,3.8136744146913553,2.211931160520986,Aleph,SDSS,0.6688926219940186
J115632+332305,179.13157024152684,33.384755713743274,21.35695457458496,0.05,-0.07016744906599229,1.4853084379844916,0.861478894031005,Mu,SDSS,0.5508878827095032
J000000+000000,0.0,0.0,18.428745046287077,1.0,1.2365489014391466,0.14104086037409086,0.0818036990169727,Aleph,SDSS,
J000000+000000,0.0,0.0,13.073305947880726,1.0,0.9985096124230002,0.009950999670806784,0.005771579809067935,Aleph,SDSS,
J231026-013905,347.6076010325338,-1.6513500324738086,21.299236297607422,0.05,-0.6197035315581333,1.4111384463649845,0.8184602988916909,Zeta,SDSS,2.8771448135375977
J000000+000000,0.0,0.0,14.973573159630178,1.0,1.034769820443447,0.02182840479640007,0.012660474781912038,Aleph,SDSS,
J000000+000000,0.0,0.0,18.682352224728675,1.0,1.0611270931196741,0.16797530157534488,0.09742567491370002,Aleph,SDSS,
J075706+434605,119.2740630377296,43.76811832767456,21.87154197692871,0.05,-1.4240935698420232,2.3537052086291212,1.3651490210048902,Psi,SDSS,0.5124787092208862
J000000+000000,0.0,0.0,18.37234292515177,1.0,0.8765134872129341,0.13579061740308906,0.07875855809379166,Aleph,SDSS,
J000000+000000,0.0,0.0,15.294895064464072,1.0,0.9739819245754079,0.025303616097216746,0.014676097336385712,Aleph,SDSS,
J000559-063813,1.4951645921449312,-6.636821974505686,21.566884994506836,0.05,4.915363356957174,1.7908568263514029,1.0386969592838136,Aleph,SDSS,0.4620322585105896
J000000+000000,0.0,0.0,15.411687285843072,1.0,1.0186908003738964,0.02672271390092092,0.015499174062534133,Aleph,SDSS,
J000000+000000,0.0,0.0,17.14706976065645,1.0,0.9562250604210077,0.06436963098622668,0.037334385972011476,Aleph,SDSS,
J000000+000000,0.0,0.0,16.031589906167937,1.0,1.0117686418901561,0.03599460694565305,0.020876872028478766,Aleph,SDSS,
J112752+412702,171.96502516520258,41.45046733654941,21.619279861450195,0.05,3.3331414723125805,1.8767727669074752,1.0885282048063354,Mu,SDSS,0.1828782707452774
J142112+524147,215.3012212459127,52.69645849313643,20.552522659301758,0.05,-1.0962945975324432,0.7351017872855107,0.42635903662559616,Lambda,SDSS,0.8427565693855286
J000000+000000,0.0,0.0,15.175084166170564,1.0,1.0124039034392391,0.023937656333715356,0.013883840673554906,Aleph,SDSS,
J000000+000000,0.0,0.0,19.934666907473,1.0,1.4148064495897006,0.4376055212864278,0.25381120234612814,Aleph,SDSS,
J075358+474025,118.49232944597343,47.673640889514786,20.79745864868164,0.8901560103676138,0.360326134895661,0.9081835191403671,0.5267464411014129,Psi,SDSS,-0.00012339858221821487
J000850+160528,2.2083420136975747,16.090973545249593,21.640714645385742,0.05,-2.6166865171761575,1.9131326692893547,1.1096169481878255,Aleph,SDSS,0.5521736145019531
J080947+485818,122.44752689287034,48.971713006416714,21.365612030029297,0.05,1.5429567946801455,1.4967770990584983,0.868130717453929,Phi,SDSS,0.5114507675170898
J105308+441042,163.28377980851104,44.17823189084914,20.101709365844727,0.05,0.6854468942636347,0.5022843828464749,0.29132494205095544,Mu,SDSS,1.4970535039901733
J141327+542734,213.36168255722617,54.45933243427584,21.19989013671875,0.05,-0.8326740586366257,1.2923431360400763,0.7495590189032443,Lambda,SDSS,1.7361468076705933
J000000+000000,0.0,0.0,17.72891503974097,1.0,1.0663001562266314,0.09016433367839213,0.05229531353346743,Aleph,SDSS,
J095541+375035,148.92044940266038,37.84305573493592,21.948152542114258,0.05,-1.0359431262245462,2.521873609699254,1.4626866936255671,Phi,SDSS,0.4655989706516266
J142903+524413,217.2610744069758,52.736860979206526,20.711315155029297,0.6722036266763316,1.6980486650856816,0.8428328460185798,0.4888430506907762,Lambda,SDSS,-0.00048764445818960667
J100647+443027,151.6966640389773,44.507533826555466,20.26312828063965,0.05,0.3068692295215708,0.5748718538640072,0.33342567524112415,Mu,SDSS,1.6094152927398682
J125247+494611,193.19787710282276,49.76984159978366,20.541730880737305,0.05,-0.10658471424177131,0.728333719270576,0.4224335571769341,C_plit,SDSS,0.45282620191574097
J000000+000000,0.0,0.0,12.34700696845539,1.0,0.9947787515689387,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J150200+521248,225.50073538215918,52.21321790748668,21.449251174926758,0.05,-1.0643610153005265,1.6124082243142355,0.9351967701022564,Lambda,SDSS,0.9728530049324036
J000000+000000,0.0,0.0,19.808553430455504,1.0,0.8069648461021246,0.39488194860103004,0.2290315301885974,Aleph,SDSS,
J000000+000000,0.0,0.0,17.499271386914188,1.0,1.0450331918110274,0.07866500437826689,0.0456257025393948,Aleph,SDSS,
J000000+000000,0.0,0.0,13.985101006604964,1.0,1.0087005171699333,0.014186999857872657,0.00822845991756614,Aleph,SDSS,
J022555-010151,36.479066999999986,-1.0308194,19.064089738625626,0.05,-0.07720382443995209,0.22134184287846742,0.1283782688695111,Sigma,SDSS,1.6312428712844849
J113411+152541,173.5448253483218,15.42817961032684,21.42255401611328,0.9583467326053406,3.036845511798658,1.5745283095000988,0.9132264195100573,Mu,SDSS,4.3463671318022534e-05
J000000+000000,0.0,0.0,17.05052779671678,1.0,0.9896908690477363,0.06102828338347195,0.03539640436241372,Aleph,SDSS,
J225735-005946,344.39664877193206,-0.9962130197377503,22.71537971496582,0.05,1.7628535399495382,5.056988948389117,2.933053590065688,Zeta,SDSS,0.977737307548523
J014549+054739,26.452333189147566,5.7940283964299475,22.232011795043945,0.05,2.964228321596131,3.259384889811874,1.8904432360908867,Aleph,SDSS,0.5375671982765198
J000000+000000,0.0,0.0,13.626690284996585,1.0,0.9750194466516632,0.012266515001215207,0.00711457870070482,Aleph,SDSS,
J000000+000000,0.0,0.0,14.60969436216692,1.0,0.9782465568490686,0.018545069454173047,0.010756140283420366,Aleph,SDSS,
J000000+000000,0.0,0.0,15.491682238105568,1.0,1.0070110086153632,0.027747887865412997,0.016093774961939537,Aleph,SDSS,
J000000+000000,0.0,0.0,13.65495816123439,1.0,0.9812326321927285,0.01240486783814963,0.007194823346126785,Aleph,SDSS,
J000522+155216,1.3432691696243069,15.871023061467751,21.622272491455078,0.05,-3.0225576396224816,1.8818061995993796,1.09144759576764,Aleph,SDSS,0.4481932818889618
J154618+323038,236.57602694726808,32.510653710664805,20.51311492919922,0.05,1.1119578713948257,0.7107078630530337,0.41221056057075944,Lambda,SDSS,0.5152210593223572
J011536+192524,18.899432164219927,19.42339658950635,18.74683952331543,0.05,-0.028081157659621853,0.17580059265685813,0.10196434374097771,Aleph,SDSS,0.17500294744968414
J000000+000000,0.0,0.0,12.622006841294933,1.0,0.9883072201048988,0.009694994817383822,0.005623096994082617,Aleph,SDSS,
J000000+000000,0.0,0.0,15.24045802722685,1.0,0.9762438476419796,0.024672090074372093,0.014309812243135813,Aleph,SDSS,
J225519+062733,343.827785074101,6.459070682222219,21.041479110717773,0.05,-0.6876520004216947,1.1239959027287822,0.6519176235826938,Zeta,SDSS,0.5093912482261658
J165752+221916,254.46849165313552,22.32115016321477,21.857315063476562,0.05,-0.6191068734342003,2.3237604239211773,1.3477810458742827,Gamma,SDSS,0.5786109566688538
J000000+000000,0.0,0.0,16.05968814867083,1.0,1.0008565603904351,0.03649683460245151,0.021168164069421878,Aleph,SDSS,
J230044+231429,345.1816515099072,23.241343497421752,21.845373153686523,0.05,0.785016336100749,2.2989260956894646,1.3333771354998893,Zeta,SDSS,0.5404044985771179
J000000+000000,0.0,0.0,15.012039164837915,1.0,0.9904401901042431,0.022213790549618473,0.012883998518778715,Aleph,SDSS,
